x,y,f
1.951558591,1.879012278,0.026501715
-1.182345863,-1.524648042,0.070282116
0.644671701,2.563200947,0.002063496
-0.482094016,-0.895780746,0.148171981
0.203783511,0.178848418,0.221921452
1.000788896,-0.274436897,0.051141339
1.257324135,0.946230174,0.102636509
-1.320592576,-1.139130396,0.091125324
-1.196186485,-1.713070385,0.052266597
1.383044287,1.206088014,0.082950129
-1.391751768,-1.908477008,0.036672384
-1.317565853,-0.143686594,0.050172335
-0.458877572,-1.595638003,0.039861898
-0.842605825,0.283347345,0.072046555
1.229962426,0.370108841,0.082119682
-0.455065186,-0.393310316,0.203534958
-0.593710035,0.574174217,0.069364441
-0.160258561,-1.049123252,0.092238152
0.610463817,1.024893246,0.132231763
0.858382474,0.669623986,0.156394784
0.803644945,-0.444832625,0.057481708
-0.728890611,-2.211814072,0.009500456
-0.399988787,-0.178309468,0.207000863
0.345549201,0.296356726,0.213145651
-0.014490568,1.325025529,0.037144983
0.027865402,-0.509376611,0.170658998
-0.066336042,-0.423289484,0.196086548
0.762108854,0.044289033,0.131855041
0.635883828,-0.467469461,0.078461169
-1.712253779,-2.029609976,0.026906665
-0.552211387,-1.050169864,0.125705774
-1.682504132,-0.509870288,0.034054796
0.819126899,0.720420197,0.159126778
-0.024606307,0.320821645,0.201901577
0.95241517,2.005982049,0.02409782
1.839462034,0.897609302,0.035156684
1.369643347,1.115478348,0.087041607
1.560343545,0.972866584,0.065855701
0.23377443,0.501021641,0.197031786
0.883885103,1.048369225,0.128456632
-0.95326531,0.270457722,0.057705434
-2.153335716,-1.874608552,0.019842458
1.88274641,1.075786881,0.035893689
0.690661354,-1.20391062,0.009658232
0.235355139,0.358482373,0.212635993
0.220237897,-0.779235928,0.091000975
-0.183909227,-0.373316648,0.210133039
0.985816399,0.104685268,0.097143115
-0.812007819,0.161966565,0.093551359
-0.384246109,0.132738985,0.178187257
0.328902712,-0.07720687,0.194752041
2.042256029,1.577519039,0.02775673
1.956520198,1.672624523,0.030912591
-0.031016665,-1.035194399,0.080023653
-0.85930513,-0.836838346,0.148969669
2.176583371,1.374298691,0.020575492
-1.343692031,-1.249824064,0.084307354
0.980613558,0.123986345,0.100349173
-0.119032068,0.417917679,0.17429507
-0.118525762,0.08945854,0.218446537
-1.233203869,-1.112965748,0.100279664
0.498288405,0.157404892,0.192582775
-0.172669291,0.350435844,0.178025644
1.113385034,0.107133113,0.075730328
-0.825204965,-0.960564556,0.140148104
0.814852117,0.071827231,0.125194973
-0.851796456,-0.019213171,0.111198653
-1.572855553,-0.611678071,0.050649412
-1.065133193,-0.622696451,0.126248071
-2.055532179,-1.565004785,0.027147149
0.470742949,0.025812658,0.184246914
1.495627814,0.582594011,0.058526369
-0.262509272,0.137217838,0.196989951
-1.195670337,0.474194381,0.018653379
-1.276119759,-1.477598809,0.072369283
-0.337275833,-0.055115534,0.206975702
-0.535139981,0.702849618,0.059668919
0.444536757,0.997656734,0.128353749
-1.86215384,-1.003944262,0.036054894
-0.595326397,-0.852607339,0.157689394
0.299298436,-0.972308912,0.052117314
0.089186042,0.843343765,0.121901652
2.336127852,1.441170265,0.014086356
0.511619184,0.288576371,0.197854871
0.873151206,1.169645028,0.114270873
-0.221045455,0.369751098,0.16697008
-0.816863746,-1.616278138,0.054855427
0.663273201,0.0449739,0.151247316
-0.73008577,-0.695746966,0.168405731
0.388759138,0.451465913,0.20392339
-0.399499061,1.30554154,0.016103629
0.077727574,0.107908709,0.225522004
1.744375753,1.862667684,0.033527666
1.80164221,0.417592013,0.020929038
0.213662379,-0.389702521,0.164593886
-1.126751581,-1.506977776,0.072664075
-1.091586842,-1.477304764,0.076054224
-0.64903504,0.168982385,0.122649047
-0.050624294,0.044075929,0.225077356
-0.923826127,-0.456208201,0.142055355
-2.316972956,-2.698758766,0.005075084
0.888571087,1.300909619,0.09718314
-0.654999505,0.094938148,0.132940561
-1.279842131,1.070278091,0.001859241
-1.080118638,-1.400245345,0.084515062
0.233907345,-0.384103922,0.162255618
-0.768272555,-0.243206123,0.153757033
0.585293502,1.132188984,0.113719395
2.324899935,1.046019165,0.010426811
0.737408176,-0.440642104,0.067077883
-1.298119468,-1.932878112,0.034812707
-1.13581412,-0.403090258,0.100693791
0.58564734,1.66604181,0.039252122
1.76844043,1.685179578,0.039514738
0.840134817,-0.148519679,0.090499012
-1.83871196,-1.571481924,0.039024293
0.668558503,0.035159862,0.148923465
1.375209551,0.669998378,0.079957149
-0.396601547,-0.472584609,0.202131091
1.532026444,1.279777491,0.067665062
0.103775788,0.375950969,0.205673166
0.961924035,2.578560121,0.003757439
0.168250169,0.074222362,0.223179466
0.560215919,1.09695519,0.118274918
-0.402137411,-0.485089914,0.201004538
1.155246939,1.122256588,0.106264669
-0.035387337,0.124887119,0.221574096
-2.134659491,-1.111339456,0.019612136
1.74958762,1.254102418,0.049089551
1.003454894,-0.491066754,0.031364427
-2.680650178,-1.819870322,0.006191688
-0.725700981,-1.946150048,0.021933935
-0.380629506,0.225521954,0.164278892
0.472142471,-0.484795654,0.102386993
-1.861015318,-1.890631918,0.029031882
0.3877088,0.402563634,0.207029364
-0.308892566,-1.073444337,0.103282642
0.828629274,1.793642068,0.03701361
0.553593022,1.290731912,0.086105448
-1.122927848,-0.497921334,0.110092457
-0.261678348,-0.257571638,0.21807923
-0.828444594,-1.360363822,0.088141404
0.968451034,2.307979518,0.00995571
-0.893606123,-0.155863735,0.120379152
1.846970648,1.927909865,0.028160871
-0.594308306,0.328818432,0.107094333
-0.309435248,-0.094084352,0.212763459
-0.579258907,-1.062395491,0.124957478
-1.130277594,-1.205307562,0.101785392
1.039451047,0.297079476,0.108276451
0.156008469,0.862393149,0.126388899
-0.854467361,-0.456515588,0.153811723
-0.558517844,0.663174351,0.061938393
0.131673378,0.237500818,0.220216769
-0.371121961,-1.96327775,0.011319752
0.632045046,-0.410613935,0.087595489
-0.473926249,-0.571490112,0.191789302
-0.490708943,0.482798778,0.099582693
0.581550424,0.080794484,0.171119752
-0.924808103,-0.280555472,0.127939078
-0.425369374,-0.161664292,0.203063177
1.988114385,1.65143156,0.029715495
-0.964626914,-1.439892067,0.080144964
1.976060609,1.42766626,0.032182205
-1.323395523,0.675811909,0.006626828
-0.359739595,0.042890589,0.194175598
-0.72159834,-1.070444627,0.127692867
0.630166641,0.671537958,0.176858101
0.695442531,-1.752152188,0.001058981
-0.168303278,0.529776826,0.145743922
0.381229761,-0.586129145,0.100006385
-1.54496835,-0.422696647,0.043157595
-1.261007634,-1.134428371,0.096785283
-0.148825594,0.487286545,0.156964748
-0.30217452,0.627287792,0.105464334
1.182363043,1.157582765,0.10192593
-1.723944098,-0.710695253,0.039131823
0.424717538,-0.980002706,0.039061902
-0.889400819,0.453278192,0.046083818
0.73603438,0.011875149,0.132560106
-0.209845283,0.588266028,0.127741885
0.665651276,-0.764577381,0.038318119
1.117321487,0.283627724,0.093122286
0.128209781,0.485083458,0.192229574
1.34552395,-0.139928629,0.026984515
-0.168287884,-0.21852065,0.221451245
-0.671711294,-0.393674488,0.179712813
0.047169491,1.13408396,0.066306223
-0.875964311,-1.903892842,0.029314076
0.501702759,-0.241360174,0.139034308
0.210528635,0.979279383,0.110408052
0.76592345,0.392296084,0.165191987
-1.091434145,-0.178640291,0.086916825
0.619321779,-0.098444837,0.139365854
0.076584711,0.904220935,0.108718883
-0.868448743,-0.85122813,0.147258031
-0.947056485,-1.238506099,0.104899822
-0.441717151,-0.776025054,0.16577619
-1.421179811,-1.845599941,0.040835809
1.287593788,1.298966013,0.085393677
0.656148883,-0.205990709,0.115467802
-0.17400935,0.116231289,0.210730005
1.267840085,0.163022267,0.058264786
0.478537164,0.053941539,0.186091509
0.773679288,0.044291332,0.129595197
-0.663622535,0.039602809,0.139464421
2.157216388,2.109684324,0.015862171
1.241267847,1.727598628,0.050999808
0.485238707,1.721454457,0.029539567
-0.372592346,0.234544467,0.164228256
0.36077751,-0.011602847,0.197548498
-0.562720805,-1.056089892,0.125232103
-0.701632318,-0.780901624,0.163671885
-1.137494737,-0.444486082,0.103714426
0.394790738,-0.19696941,0.166390877
-0.216036738,-0.579375689,0.184414527
-0.765855503,-1.056294253,0.129823406
-0.736722976,-0.53378337,0.172910894
-0.615314254,-0.706284952,0.174517586
0.275476908,-0.145060149,0.194053453
0.348088814,-0.422634379,0.135291737
-0.930666238,-1.471846133,0.075720309
-0.129944598,0.297330286,0.192782771
1.241229574,0.874479881,0.104985581
-0.523037307,-0.374094701,0.197839096
2.2838522,2.184199252,0.012191339
1.25473173,0.761016727,0.101415208
-0.229031633,-1.323043373,0.056421184
-1.503161489,-1.474494239,0.062111417
-0.728781872,-1.521331514,0.062762035
-2.141381189,-1.593103456,0.022800671
2.366341864,0.803370883,0.006266565
0.248366416,0.191011316,0.219904921
0.169930432,-0.793354787,0.095721952
-0.047513311,0.99330405,0.077681094
1.12920407,0.831976688,0.119810079
0.95549338,0.441843843,0.135634434
0.583992595,-1.582460246,0.003325467
0.001508306,0.993899657,0.083435753
-0.378373868,-1.027328065,0.117906838
0.110720657,-1.444174642,0.021422938
0.422736657,0.088956933,0.198191592
-1.271552569,-2.141983274,0.021429062
0.167494177,0.333583052,0.213495988
-0.084767678,-0.58410012,0.171114409
0.774785391,1.291056172,0.096503645
-0.292375969,0.346669367,0.15902608
-0.973863502,-0.907803461,0.134756978
1.21181622,1.789184012,0.045590281
0.805681293,-0.089132626,0.104977308
0.494667313,1.039924029,0.124229723
0.296102842,-1.586257176,0.008193197
-0.277960258,-1.142635024,0.088244683
0.239491138,-1.047273296,0.048943842
2.748596142,2.081150118,0.005110761
-0.620525225,0.066181141,0.143989752
0.778721575,-0.043579785,0.11650824
0.545108279,1.399937425,0.069206425
-1.286288196,0.123165593,0.033150767
-0.428774568,-0.986849073,0.129165514
-0.557067005,0.24856029,0.127300887
1.580654191,1.264181667,0.063787664
-1.057070473,-0.481822924,0.120423018
0.500475796,0.731436399,0.173524105
-1.382516705,-2.035966606,0.028418413
0.168266466,0.079399577,0.22327953
-0.331912307,0.479304689,0.127667292
0.48206597,1.111048144,0.111052742
-0.439836293,-0.164252831,0.201338263
-0.779177919,-0.305950207,0.15724119
0.862528611,1.222347682,0.107458871
0.466502161,-0.222291013,0.148920047
-0.777468899,-0.744599836,0.161586314
0.044152869,-0.255201638,0.208490578
0.711344997,1.203634997,0.107584608
-0.933863286,-0.627962014,0.146465656
-1.187345582,-2.063204573,0.024905874
-0.59641676,-0.840037265,0.159398247
0.1688258,-0.221686919,0.198613754
-0.448209555,0.087869598,0.173407776
1.154505531,0.241625294,0.08274317
-0.203690955,0.703823713,0.106944056
-1.198947331,-1.644132416,0.058665943
0.875444455,0.321896236,0.140997896
-0.15949308,0.355894761,0.179086918
1.189966138,-0.694187884,0.010019976
1.338938792,1.018991123,0.092159627
0.991640557,0.353538901,0.122282933
-0.077765378,-0.771738177,0.134360468
0.223550867,-0.870281612,0.075478362
-0.236902027,0.31360687,0.174186358
-0.394657744,-1.401285362,0.058737808
2.313950466,1.551229186,0.015449175
-0.659025635,0.388890036,0.086460499
1.453482267,1.937326271,0.034539706
-0.48301373,0.742750403,0.060899938
0.45886119,-1.074673502,0.027827352
0.210278839,0.674949479,0.167714371
-0.092365221,0.262968019,0.202413491
-1.40570204,-0.826747524,0.081890425
0.756314903,1.762446416,0.037284571
0.576835647,0.957432302,0.141840808
1.2545726,0.896970621,0.103260209
0.095354642,-0.669262246,0.130099183
-0.017854146,0.010504953,0.226678828
0.73512192,0.016682031,0.133399776
0.840335011,0.636269689,0.15912827
1.986808978,1.213685579,0.030247424
-0.276633954,-0.601382552,0.184946882
-0.403646223,0.592106741,0.095369472
-0.516363302,-0.839015381,0.158472287
0.154391809,0.297428005,0.216298976
0.583985234,0.414110837,0.191276101
0.098795235,-0.029452535,0.223464221
-0.283356756,1.404757004,0.015881967
-0.581816659,-0.713202854,0.174927933
-0.23775116,0.16796377,0.196476783
0.266113707,1.168296648,0.082829728
1.16207992,1.202324439,0.100140342
-2.115014887,-0.806749918,0.01474682
-0.222593819,-0.693454581,0.165525628
-0.602730139,-0.620563794,0.182265879
0.59636453,0.203869002,0.180714736
0.162845206,0.209473757,0.221874464
-0.474059665,0.032927409,0.176364119
1.482354308,1.844073082,0.040243788
-1.04313007,-0.982523925,0.124204173
-1.95572916,-0.733653489,0.021560438
-0.470527337,-0.2441754,0.201371672
0.526213404,0.783551339,0.166706721
0.212964331,-0.488161099,0.146374748
-1.416829264,-1.198451505,0.080169628
1.272586064,0.132511399,0.054976959
1.727767617,1.085484548,0.04991428
-0.121833139,0.48818087,0.160999549
0.164098919,-0.036743249,0.218510231
-0.047971067,-0.4977419,0.182187042
0.610303767,0.902920169,0.150734416
0.612883055,0.161236026,0.174085857
-0.106482448,1.189870425,0.044391813
0.953441562,0.078354448,0.099842847
0.091606043,-0.211154209,0.209040778
-0.762925673,-0.854546905,0.153692241
1.452287458,1.319445436,0.072761091
0.536698756,1.13648882,0.110274875
0.794898221,0.992725063,0.13750399
0.506240238,0.959705426,0.13863444
-1.844871969,-0.755136179,0.030133772
-0.681451849,-1.118662361,0.119708323
0.205418031,0.319749529,0.215425649
-0.784798246,-0.805979283,0.156704113
-0.920334068,0.212804062,0.06911611
1.31308904,0.869699439,0.0953723
-1.621733173,-0.436925089,0.036090786
-0.404018744,0.005540905,0.1915882
1.332186779,1.117648124,0.090735261
-0.317137814,-0.517889493,0.197833039
0.382765203,0.055217457,0.200945809
-0.543296237,-1.62156505,0.041678427
0.155969864,0.099677548,0.224067062
-1.573366849,-0.850132635,0.061087021
0.809625693,0.831689354,0.153005905
1.046266987,-1.054998154,0.004897997
0.488424397,1.142247269,0.10612802
-0.36089748,0.429989873,0.131656335
-0.489933832,-1.166029041,0.10218442
0.44301769,-0.323659031,0.135852355
-1.170983672,-1.417049229,0.080937368
-1.76803353,-0.573920472,0.029511526
1.491389513,0.353210165,0.044796274
-0.667872122,-0.450675004,0.181377535
-0.198832347,0.715515476,0.105534159
-0.677762756,-0.402445398,0.179114221
1.690762352,0.887628675,0.049069574
-0.63987996,-1.379312855,0.077787792
-0.105490183,-0.560819769,0.177562303
0.149178296,-0.375378491,0.177283426
0.218636226,-0.486199053,0.145801228
1.151708485,1.518139455,0.071294916
-0.898778553,-1.450875089,0.077738922
-1.600172403,-2.103367519,0.024571179
-0.487214052,0.514094007,0.094935923
0.995515797,-0.340036863,0.045244396
2.754076983,0.360583836,0.00037961
0.176705992,-0.226475723,0.19689561
1.351333895,0.885372922,0.090483315
0.611556548,1.264497871,0.093691338
0.052381559,0.759754133,0.1333905
0.912020382,0.518184223,0.147060235
-0.74319154,-1.328195753,0.090060177
0.728287525,1.515626459,0.063470127
-1.616875796,-1.243884251,0.060851954
0.916478915,0.427913139,0.141598549
2.220671939,1.277064509,0.017539736
-1.748895679,-0.656862389,0.034579779
-0.418035894,-0.26499024,0.20763388
0.027624029,0.208473152,0.218697832
-0.901283671,-1.286399592,0.099146995
-0.30248824,-0.217636433,0.216693984
-0.460165659,0.599581553,0.085271723
0.122482674,0.303456652,0.214712678
0.118591286,-0.081618971,0.219032827
1.08691963,-0.063324855,0.061680519
0.262699827,0.330000206,0.214651012
0.114554555,-1.171617554,0.045792542
-0.196388456,-0.242609945,0.220136024
-0.884652643,0.639790359,0.029867967
-2.772907961,-1.914505439,0.004835738
0.609201945,0.444786058,0.188397912
0.885381843,-0.781160684,0.02028887
-0.718638004,-0.49426044,0.17516137
1.416324192,1.522680792,0.06363782
0.453455905,0.141343356,0.197940053
0.490503727,-1.421613569,0.008345059
0.046752339,-0.108932562,0.22198765
-0.514101365,-0.160687244,0.19042515
-0.055814768,-1.066303741,0.0777434
0.136018474,-1.016741616,0.063857961
-0.128449651,-0.777083344,0.139636966
1.770790298,1.612150952,0.041736957
-1.071870637,-0.577379013,0.123307463
1.060221133,1.209234737,0.104892136
-0.08483265,0.008428343,0.224939852
-0.27206105,0.500529681,0.134037516
1.004298664,0.379176093,0.122158845
-0.542204115,-0.91959606,0.146718696
-0.5612211,-0.068378865,0.173360088
-0.887470351,-1.60261176,0.058829428
-0.032998751,-0.907289396,0.102632749
-0.931817667,-1.996474387,0.02423001
1.226408205,0.446861685,0.088903947
-0.481576897,-0.000419656,0.179327555
0.851008774,0.254766148,0.139336876
-0.359805798,0.065401301,0.191431648
1.509841975,0.9778409,0.071865012
0.059864588,1.257283717,0.050675114
-0.129981236,-0.484049446,0.192537466
1.472289656,0.990265842,0.076475726
0.30996461,1.125193871,0.09427302
-0.9000398,-0.927654347,0.1391891
-0.915124371,-1.635979172,0.055846084
-0.150666832,-0.047223413,0.223458936
2.181613148,2.688501722,0.005685726
1.625975994,1.417468828,0.05648868
0.24591913,0.39670248,0.209389066
-1.488212851,-1.64720604,0.052818915
-0.9277802,-0.864839389,0.14140035
0.279798425,0.383161391,0.21077387
0.21518032,-0.271559181,0.184560608
0.22718191,0.415381938,0.207096976
1.563300895,1.229116816,0.065936668
-0.026856681,0.390611843,0.191240335
-0.369159551,1.038783348,0.037971064
-1.340628054,-1.629146262,0.05821705
0.35639276,0.031413363,0.202459742
2.171343969,1.928083038,0.018524198
-1.22917826,-0.656791416,0.101524575
-0.414824065,-0.900291686,0.143593414
-0.792155012,-0.983660051,0.138647505
0.755935043,0.250612937,0.156725957
0.768109296,-0.32086433,0.078643369
0.898456066,0.336613309,0.138007601
-1.180603501,0.53607316,0.016505031
0.827707848,0.746245359,0.157080568
-1.225544235,-1.401901719,0.080579211
-0.910976813,-1.406396938,0.083673692
-0.564945206,0.482516971,0.087372093
-0.641273432,-0.581991058,0.181762423
0.217208318,1.016529682,0.104271385
-0.8243945,-1.200785975,0.110204103
0.37265729,1.481419136,0.047201464
0.760870322,1.389352929,0.081945355
-1.101931848,-0.985653487,0.118650001
-0.405315673,-0.327473963,0.208632029
-0.261737769,-0.671552726,0.172633477
0.022644518,0.516652758,0.175876747
-0.23652716,0.552288746,0.130213632
-0.154882806,0.353452986,0.180190993
0.547346226,1.273952091,0.088348543
0.290981509,0.582502771,0.188484403
-0.198441126,1.062851965,0.051071432
-1.286820976,-1.361544324,0.081068358
-0.552717338,-0.533772122,0.190865466
0.293026557,0.887059049,0.136234509
-1.733489259,0.512106479,0.002284251
1.442374614,1.313567617,0.073761957
-1.565834319,-0.934924358,0.064415252
1.802717456,0.018705746,0.008803576
-0.364156763,-1.174850146,0.090695167
0.610763232,-0.452175976,0.084700629
-1.013911446,-1.59694351,0.06240636
-0.127208875,-0.583171665,0.17590808
0.050727516,1.139300982,0.065898155
0.769165497,0.448753253,0.167080996
0.836628095,0.568104752,0.159730241
1.022615812,-0.04940588,0.072795834
2.689777038,1.681619403,0.005761578
0.390053824,0.495704624,0.200334613
-0.603091338,-0.532338733,0.187102127
2.003243119,0.7755513,0.019836451
-0.406428852,-1.112943299,0.104959368
-0.88246303,-1.161860037,0.115147427
0.475452384,0.0004918,0.180405513
0.440835908,-0.180686098,0.160582045
0.39489974,-1.172018874,0.024613658
3.157992781,1.901594726,0.001370579
0.677230227,0.779265588,0.164918598
-0.110608333,0.528177313,0.155139984
0.620864118,0.263018955,0.181079313
-1.234584605,-1.042467524,0.103039988
-1.208791668,-1.424643791,0.079137289
-1.930803056,-1.208526093,0.034195021
-0.226018004,-1.388584934,0.047920911
-0.738659688,0.442733569,0.066624705
0.673693252,0.513045483,0.18058257
0.054893649,-0.766371015,0.117265494
-0.619345012,0.380982311,0.094322243
-0.061154531,0.261199287,0.206053022
-0.585794442,-0.60313173,0.184488356
0.313360009,-0.386793219,0.148060953
-0.904266253,0.574886366,0.033377009
1.545778004,1.062852403,0.068583808
0.140068926,-0.015082514,0.221638882
0.286427953,1.355688526,0.056676608
0.817379131,0.37491433,0.155495206
-0.575969164,0.482105475,0.085667322
-1.777574186,-2.59964897,0.007687624
0.689767243,0.441070827,0.178358588
-0.22527626,0.564768753,0.129699506
-0.098902215,0.716552276,0.120410889
0.653363564,0.593180713,0.180226047
-1.198717271,-1.418192292,0.080036523
2.668139369,2.583847998,0.004017231
-0.699638099,0.317532374,0.090393891
-0.486207049,0.155523619,0.156107443
-0.276690413,-0.810326182,0.14905983
-0.464952935,-0.479517317,0.199100766
0.462056823,0.199786351,0.20044324
0.095988514,-0.479481223,0.166517014
-1.244535085,-0.431943848,0.084799134
0.857116947,0.554071782,0.156599565
-0.720234979,-0.510199944,0.175013603
1.685094342,1.255814471,0.054670374
0.953202536,0.233085607,0.117719332
0.933558415,-0.258816797,0.061728262
-1.993049637,-2.620974596,0.007194212
1.012789185,0.527385311,0.130740142
0.291497953,0.098230464,0.214780563
-1.280698056,-1.149864802,0.09432928
-0.166885103,0.892981041,0.079160914
-0.489377448,-1.056283104,0.121054305
1.922106374,0.975177425,0.030559723
-0.253837699,0.901599962,0.066905679
-0.870460543,-0.400610823,0.147906144
-0.543036455,0.2012964,0.137816656
0.098273962,-0.101322562,0.219122951
-0.969422034,-0.993583199,0.129165723
-2.402750382,-1.281508102,0.010488272
-1.435820367,-0.853192534,0.078596994
0.216715621,0.603648807,0.180534572
-0.596883577,-1.781992581,0.02931032
-0.590006713,-0.14003187,0.176009749
1.174283327,-0.288376917,0.031540092
-0.784837818,-0.17085509,0.143082175
1.348432125,1.875183239,0.039091874
-0.893675484,-1.732001724,0.045020985
-2.279801942,-1.872575387,0.015841473
-0.884161547,-1.28278224,0.099543641
-0.024715458,0.078625983,0.22464907
-0.879310341,-1.086284182,0.124325897
0.743026158,1.919217658,0.024231553
0.123930844,0.858021283,0.12338899
-0.527266279,-0.41304249,0.197118899
-0.145601083,0.923925093,0.07687201
1.349263522,0.603522972,0.080186845
0.125012854,0.537276861,0.183562922
0.045552946,0.023633019,0.226585956
-1.83248493,-1.18957012,0.041749931
-0.111340976,0.497779637,0.160796467
1.194192575,0.604587376,0.104567251
-0.694387397,-1.021661502,0.13445416
1.89308834,0.823765879,0.028594702
1.258446057,1.436684663,0.076405884
0.125471513,-0.077467678,0.218793654
1.044807174,-0.635493967,0.01905246
0.4952467,0.634580172,0.185117791
-0.510242103,-0.173425731,0.191991214
0.861295913,-0.032654937,0.102493112
-1.108535117,-0.473234621,0.11086632
-0.859810815,0.241983407,0.074738673
1.145225043,1.17427221,0.103333191
0.343539486,-0.186970813,0.177006237
-0.653052342,-0.299257856,0.178233329
-1.867749932,-2.12437694,0.020906169
-0.433401604,-1.346607427,0.069213848
0.092086949,-0.153754134,0.215117745
1.960688962,0.024818846,0.00491971
0.533438643,0.074326044,0.178968116
-0.399473257,-0.917250037,0.139520474
-0.994183397,-0.398712461,0.125579886
-2.231713827,-0.094850717,0.001949242
1.202067699,0.712729303,0.107866758
0.711856716,0.679542179,0.170828066
0.87671607,0.981779453,0.135684083
1.545316582,0.517432788,0.048676477
2.215470551,1.69792633,0.019210507
0.187925653,1.017970109,0.100829443
0.350668828,-0.582374335,0.105654426
-0.981033581,-1.422268788,0.0824163
-1.288152485,-2.10127014,0.023867463
-1.476806971,-0.873397226,0.073808439
0.245738556,0.133961037,0.219716214
-0.502439146,0.045878157,0.169464085
-0.734351307,0.19202929,0.103113492
0.054369049,0.378748741,0.201431245
0.091473095,0.353365401,0.207632272
0.067595357,-1.569545614,0.015905336
0.550362408,-0.004074853,0.16627453
0.163458262,-0.363671774,0.177153551
-0.592204569,-0.903958772,0.150350427
-0.609388683,-0.918464979,0.148475562
0.819597822,-1.257381547,0.005201766
1.221906834,1.071751332,0.103183675
-0.779863979,-0.570312485,0.167322253
1.334991032,0.794063813,0.090760074
-0.711062045,-1.254573665,0.099831956
0.264308481,1.544927097,0.033842285
-0.753648775,-0.733346398,0.164190884
-0.202876033,-0.226055019,0.220723454
0.456945229,0.454564107,0.200923168
-0.800171033,-1.101740739,0.123603648
-0.701652194,-0.652160606,0.173209637
-0.48271729,-1.678238469,0.033143933
-0.56440362,-0.406013789,0.193436306
-1.038433784,-0.443314943,0.121026804
-0.877283087,-1.103530594,0.122349738
-0.392434218,0.197694272,0.166699281
2.038074566,1.378351537,0.028273771
0.846372828,1.550404933,0.063746448
0.375239015,1.377105467,0.060580822
1.167743206,1.263320047,0.094951897
-2.173962209,-2.441266403,0.009507587
-0.919523482,-1.888428178,0.031738385
-0.569581273,-0.212520599,0.185708975
-1.544322804,-0.548072293,0.050543289
-1.131346881,0.350220418,0.03082753
-1.049808788,-0.97316345,0.12416357
-0.203708116,-0.178438669,0.221930238
-0.607582422,-1.559241865,0.052039049
0.947016962,0.084436814,0.101756127
-0.06484968,-0.577184416,0.170041443
0.93603583,0.799084241,0.143791089
0.908709553,1.65035311,0.054068431
0.924868543,0.787431261,0.14543548
-0.063655053,0.554620233,0.15711654
0.614646338,1.627657947,0.044642949
0.697256874,1.527071592,0.060562695
0.11665882,-0.29799776,0.194431898
0.333371508,-0.051742159,0.197122776
-1.143894429,-1.88396819,0.036960368
-0.577722625,-0.973434959,0.139338085
-0.331670924,-0.866929573,0.143394927
1.021181355,-0.118829609,0.065132386
-0.388578613,-1.066331705,0.111737452
0.923736436,-0.378712155,0.049764347
0.49348364,-0.655582446,0.07177008
0.513592412,-0.514838692,0.090512269
-0.696171277,0.10521069,0.123394241
-0.730692614,-0.570717566,0.173246541
1.21007356,1.904484526,0.036197564
-0.158884725,-0.336507248,0.212938127
-0.994317373,-0.707332827,0.138366553
0.281299974,-0.541781712,0.124692284
1.795308293,-0.015564002,0.008274636
-0.67121427,-1.814771195,0.029544857
0.54146955,1.716176593,0.032503023
1.201106006,0.945711544,0.109359643
-0.05059086,0.767804805,0.117604841
1.03602702,-0.206485178,0.053661574
0.580608644,0.791721949,0.16576055
-0.711974239,-2.50938701,0.003012257
-0.166539079,1.111304274,0.048206551
-1.182418286,-0.82941201,0.112732773
-1.457320262,-1.266047962,0.07440594
-0.921093307,-0.582938872,0.14761647
-1.643712312,-2.173242998,0.021187476
0.399006117,0.59995278,0.189323547
0.068557994,-0.165676686,0.21598387
0.550187322,0.982691509,0.136819807
0.124285832,-0.336464345,0.187402561
0.457524683,-0.18399599,0.1569333
-1.641426618,-0.849188943,0.05315991
-1.071604877,-1.619375778,0.060720185
-0.746507775,-1.318957389,0.091531027
0.22764306,-0.971091524,0.060057706
0.889789433,-1.762926133,0.000449446
1.266455947,0.650681078,0.095412797
0.216567099,0.275006625,0.218326411
0.150724053,0.564971259,0.181342661
1.359959019,0.278485263,0.05549557
0.724363268,0.859178656,0.154827976
-0.129739315,-0.145563211,0.22429379
-0.187933525,-1.018250187,0.100779645
0.032974762,0.74165273,0.134338843
0.87587954,0.174673734,0.125962375
2.02563438,-0.126489061,0.002397205
-0.049631125,-1.148240881,0.064476938
-0.163110513,-0.671917581,0.163620352
0.0149868,0.019152943,0.226797013
-0.421244334,0.3548363,0.134343834
-0.125539194,-0.215287788,0.221469015
-1.738174512,-1.571108605,0.044744883
-1.676828754,-2.33245466,0.014936666
0.219720291,0.110243763,0.220949142
0.377260336,2.014688052,0.009581448
-1.714388344,0.266310838,0.0055299
0.220755782,0.873746267,0.131490654
0.183770114,0.513912155,0.192191033
0.190010554,1.964601566,0.007469651
0.076237642,-0.010378111,0.225222861
0.399201223,-0.314922024,0.145505192
1.241937278,0.925525009,0.104724101
-0.565087701,-2.060429184,0.011886172
-0.117431034,-0.478847183,0.192262403
3.145909452,1.57415918,0.001025643
1.012173954,0.447995516,0.126019859
-0.664135968,-1.542568589,0.056993548
-0.568423685,0.411511537,0.098149895
0.600601475,0.982195483,0.138650755
-0.601612427,-1.389967112,0.074086247
-0.712317055,0.446912614,0.069870261
-0.130061503,0.183043462,0.208236
0.544092511,-0.120903855,0.150498515
-0.900902786,-0.761119817,0.148998863
-1.917004941,-1.483167665,0.035612172
0.888388902,0.121274769,0.117239562
