code,name,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
600073,上海梅,496349515.1,171394627.1,54232580,34427895.67,0.106258937,2.439418254,4.355913017,2.691584516,1279093986,324000000
600712,南宁百,559459063.7,85050509.28,20320734.51,16522143.48,0.182726648,2.926469648,6.243927654,2.696349535,612759705.8,90420000
600291,西水股,227260404.6,110840172.5,37870213.95,25578269.05,0.159864182,3.412318755,4.684913486,2.698295852,947941606.5,160000000
600704,中大股,2644169147,224082128.3,88197714.32,73097335.73,0.253573316,3.757536466,6.748392672,2.700088669,2707219824,288269038
600872,中炬高,836309507,216063204.7,84380718.85,64836418.28,0.144063018,2.717487221,5.301331927,2.707219861,2394944689,450055950
600800,天津磁,615872506.1,241203979.1,102783563.4,84358309.45,0.152917433,1.880974827,8.129690587,2.722262158,3098831213,551659203
900929,国旅Ｂ,541945007,85736019,19667277,17307707,0.130568754,2.993592216,4.361607879,2.75989944,627113682,132556270
600088,中视传,360048073.1,100371439.6,37457594.42,26822116.43,0.113302566,3.047205061,3.718245529,2.767818219,969070737.5,236730000
600655,豫园商,3219833921,438887204.4,123463144.3,99403070.09,0.213616857,3.569785704,5.984024664,2.772226246,3585676683,465333455
600653,申华控,3850372274,254323253.4,236730153.5,135516812.3,0.167613155,2.495319182,6.717102807,2.799712314,4840383478,808509406
600850,华东电,575646860.9,53641089.09,17718161.26,14723025.43,0.086083706,1.336225347,6.442304554,2.802403183,525371421.3,171031500
600668,尖峰集,1054530058,202413615.1,54713273.67,43904861.56,0.146125898,1.693684315,8.627693892,2.816375631,1558913558,300459139
600119,长江投,471998493.7,90296878.85,32065837.41,22762204.62,0.137952755,2.278370361,6.054887196,2.820873888,806920320.5,165000000
600170,上海建,8003747821,430723268,221327469,185201977,0.308971209,4.529937512,6.820650566,2.822222326,6562274534,599415000
600360,华微电,232591787.4,76475705.42,31347193.6,25932624.73,0.219768006,4.830227072,4.549848339,2.823213827,918549791.9,118000000
600299,星新材,556026996.8,91245349.92,59539744.9,48705898.1,0.202941242,3.164486799,6.413085437,2.836426908,1717156820,240000000
600064,南京高,512912384,156168863.9,83798886,70772495.43,0.205646785,3.382283102,6.080117446,2.874322136,2462232557,344145888
600787,中储股,699630285.4,145593547.5,41086670.53,33633683.07,0.108377688,2.396195775,4.522906244,2.880165634,1167769057,310337705
600136,道博股,175667548.9,95587233.25,39007319.84,24860744.16,0.238029414,4.027795512,5.909669787,2.882054287,862604992.2,104444000
600132,重庆啤,466710328.9,162066042.6,40101886.29,34287205.57,0.200660176,3.374668375,5.946070949,2.910278013,1178141930,170872000
600058,龙腾科,19565136311,814505751.4,253588717,154795975.9,0.365008481,4.354315498,8.382683371,2.914863446,5310573850,424088710
600079,人福科,241926900.4,109493691.8,49956548.1,28911206.96,0.229508668,2.353853892,9.750336211,2.916593848,991266129.9,125970000
600243,青海华,278374260.5,66012990.61,24821968.96,21209174.16,0.135435339,2.544419824,5.322837772,2.920229451,726284510,156600000
600789,鲁抗医,771137423.9,181262579.9,81994231.14,70460242.85,0.193171843,3.184981693,6.065084865,2.92972571,2405011589,364754210
600118,中国泛,280738271.6,26110793.12,16751986.18,10312489.17,0.054418319,1.466081958,3.711819721,2.936517307,351180942.9,189504000
600293,三峡新,260174212.9,60984736.06,38279058.78,32208066.25,0.152644864,3.410859298,4.475261229,2.942919226,1094425765,211000000
600826,兰生股,1718912650,158255800.6,52552893.63,39607271.43,0.141238551,2.81364478,5.019771926,2.945181363,1344816042,280428192
600692,亚通股,186789433.3,47763573.54,19930537.07,15958014.99,0.12625095,2.556883223,4.937689312,2.965236268,538170100.1,126399168
600361,北京华,1243678820,192533765.1,73336102.01,45817353.86,0.364866574,4.416420202,8.261591011,2.974575004,1540299162,125572900
600640,联通国,264437267,79793591,43065580,38043300,0.104261726,3.073153348,3.392662648,2.981788807,1275854947,364882700
600550,天威保,611934673.4,125142304.5,51834963.34,44061387.93,0.200279036,3.805245947,5.263234988,2.992189669,1472546623,220000000
600211,西藏药,74659338.18,65001872.93,18236514.64,18298830.82,0.149256369,3.296680546,4.527474432,3.008066822,608325276.8,122600000
600346,冰山橡,222529837.9,71874520.65,21042399.68,15952621.88,0.151929732,2.966551809,5.121425209,3.008390763,530270936.8,105000000
600290,苏 福,150539725,45294624.54,16279503.72,12580077.07,0.151567194,2.613103213,5.800275813,3.008814419,418107444.3,83000000
600831,广电网,25409572.93,15034311.39,9934119.59,9934119.59,0.089266039,1.055764175,8.455111556,3.011313876,329893196.1,111286663.2
600568,潜江制,81686840.6,49065114.39,21144824.84,13867134.11,0.19032575,5.949368684,3.199091528,3.012532903,460314776.9,72860000
600266,北京城,1064117393,154713089,178393835.3,142976587.2,0.238294312,2.526397924,9.432176526,3.013777796,4744098499,600000000
600068,葛 洲,2208482820,365174886.5,158816629.8,147854762.6,0.209485354,4.616696382,4.537559683,3.014936117,4904076137,705800000
600301,南化股,449670334.9,81657648.62,27042997.01,22936034.18,0.123879366,2.831059421,4.375724684,3.021562876,759078500.9,185148140
600883,富邦科,71184128.71,24505436.14,11081345.07,9773885.25,0.0887728,2.306657262,3.848547471,3.037124233,321813811.3,110100000
600865,百大集,1014841837,161157661.2,56008990.9,39987438.7,0.148262891,2.430667191,6.099678782,3.037956241,1316261181,269706320
600566,洪城股,113961205.1,31529588.14,20786290.73,17701866.28,0.166514903,4.228965608,3.937485384,3.038160873,582650722.6,106308000
600286,国光瓷,359259705.9,111782692.1,34317740.67,27928773.69,0.293987091,3.489545801,8.424795323,3.041645479,918212654.5,95000000
600734,实达电,2896863454,490861332.3,80434578.73,51298942.32,0.145918696,1.645327426,8.86867218,3.049650092,1682125515,351558394
600634,海鸟发,182581517,47591211.24,40201717.45,27935908.78,0.320339171,2.416365429,13.25706648,3.057039015,913822448.6,87207283
600703,天颐科,421729398.6,42783999.53,13179064.85,13124406.38,0.109812539,1.319950223,8.319445479,3.060512172,428830393.1,119516464
600076,青鸟华,358575641.2,166690612.8,54563691.43,48468197.63,0.215974786,2.935452228,7.357462138,3.089051402,1569031762,224416000
600097,华立科,114653885.1,34303809.75,11928597.24,12225188.83,0.105891733,1.098429548,9.640284467,3.102634405,394026083.4,115449889
600172,黄河旋,283394490.9,82980149.73,34823084.36,29539390.96,0.110221608,2.808594344,3.924440291,3.103466264,951819303,268000000
600705,北亚集,528022974.7,180118402.4,89734576.51,75390439.95,0.11542814,2.610772075,4.421226244,3.122812136,2414184289,653137440
600382,广东明,358397608,65554172.75,48479411.4,32825812.73,0.192106155,2.857110454,6.723791695,3.135912828,1046770575,170873300
600228,昌九股,337033952.6,54072272.75,29707856.23,25721480.6,0.089310697,1.593223175,5.6056614,3.151702976,816113726.4,288000000
600713,南京医,1428644368,225991830.5,54614100.03,36897819.53,0.189939687,2.236345521,8.493306821,3.153744401,1169968610,194260716
600268,国电南,545791668.7,127221953,31991131.89,28463455.39,0.241215724,3.89008339,6.200785419,3.17433387,896674910.5,118000000
600163,福建南,1066334539,232559185.1,86616883.45,82715432.93,0.270359017,3.685125893,7.336493383,3.174857064,2605327776,305946640
600637,广电信,2728596920,258649093,210483811.8,203105195.6,0.272520508,4.624003239,5.893605483,3.177244359,6392495277,745284077
600890,长春长,322702981.3,84989845.12,20763478.67,38449644.79,0.079301981,1.516996623,5.2275648,3.177559537,1210036959,484850997
600696,利嘉股,155193837.9,75858297.09,25501013.25,25501013.25,0.097341957,1.346640924,7.228501344,3.182849622,801200693.6,261973500
600723,西单商,1575711350,233546825.1,62189710.02,56483040.15,0.137858319,3.104829022,4.440125959,3.198948813,1765675022,409718038
600639,浦东金,397290031.9,202734389.3,119817147.4,97430566.67,0.139617343,2.348331347,5.945385144,3.210933143,3034338067,697840000
600257,洞庭水,161812809.6,57943983.07,21474080.17,18959575.05,0.259720206,5.745485202,4.520422506,3.213403414,590015401.4,73000000
600707,彩虹股,2422511498,256111480,103601618.8,84419021.18,0.200449393,3.708889101,5.404566899,3.213574303,2626950966,421148800
600193,创兴科,115139550,27924880.89,24607543.77,16352031.22,0.097449531,1.584835208,6.14887466,3.234611281,505533116.6,167800000
600381,白 唇,142992748,48915732.15,23680294.98,19468512.37,0.176986476,2.983856532,5.931467353,3.250604621,598919728.5,110000000
600173,牡 丹,388819674.1,102987413.2,44196250.35,37864396.9,0.164627813,2.66328601,6.181379393,3.252599432,1164127268,230000000
600107,美 尔,141107525.5,45796188.04,43940266.6,36145055.53,0.100402932,2.382766873,4.213711931,3.256556553,1109916408,360000000
600117,西宁特,1238874914,206590179.8,101776693.9,90042691.98,0.154654069,2.405614579,6.428879764,3.303995803,2725266536,582220000
600187,黑龙股,605910506.7,135916513.8,60516607.6,65124146.97,0.199019473,2.318279187,8.584793147,3.31153072,1966587433,327225000
600835,上菱电,3844769510,1281507343,618143834.2,246444551.4,0.458026595,5.045401411,9.078100194,3.314673939,7434956073,538057296
600328,兰太实,269137053.3,132167791,48095364.11,39668698.74,0.229759819,3.677038301,6.248502183,3.323283761,1193659693,172652899
600166,福田汽,4112240064,370341532,119074438.9,102840360.5,0.366676747,3.584957229,10.22820423,3.339585182,3079435167,280466000
600585,海螺水,2058348827,737075015,314873697,202725978,0.206131267,2.247655416,9.170946089,3.340891073,6068021182,983480000
600730,中国高,1505759098,131642038.2,72791642.18,45289502.25,0.259390047,2.119983031,12.23547752,3.341068374,1355539522,174600000
600399,抚顺特,1466607697,184201112,117907807.6,100479068.1,0.193228977,2.70361355,7.147063499,3.342332338,3006256050,520000000
600312,平高电,493187636,123956565.7,52968599.29,44107808.92,0.240369531,4.805520357,5.00194595,3.346318803,1318099426,183500000
600277,亿利科,226836440.9,81635977.12,37397262.35,32561258.5,0.206083915,4.412219959,4.670753419,3.347804715,972615229.1,158000000
600186,莲花味,1387501387,321966701.8,147653862.9,145409111.2,0.213836928,3.036849561,7.041406694,3.361575141,4325624301,680000000
600419,新疆天,160806047.4,38714173.42,16247586.18,13569777.31,0.169283649,3.510820258,4.821769177,3.363875543,403397127.4,80160000
600849,上海医,5202034325,697385291.6,202340054.8,145280748,0.459448005,4.760432854,9.651391363,3.384032985,4293124466,316207158
900956,东贝Ｂ,258197785.6,55478355.93,28488063.69,24191371.67,0.102942007,1.651846096,6.231936942,3.433898728,704487044.8,235000000
600086,多佳股,248520324.1,65603451.89,38893580.71,25987967.92,0.073770423,1.411043854,5.228074429,3.435030512,756557120.3,352281672
600567,山鹰纸,280946033.8,49960244.52,27364844.23,23035062.34,0.143520638,2.054796737,6.984663498,3.457281595,666276718,160500000
600843,上工股,916259944.4,195460439.7,52582339.6,45840041.89,0.181568903,1.990622862,9.121210582,3.479554592,1317411200,252466370
600155,宝硕股,1113408043,189976428.2,99652413.75,72069675.15,0.174714364,1.910422723,9.145324848,3.507783646,2054564432,412500000
600716,耀华玻,425343333.1,89782265.56,39457057.25,32470701.8,0.100218215,1.594750532,6.284256594,3.514839387,923817512.7,324000000
600694,大商股,1980522849,319705826.9,109973317.1,88426585.95,0.331164748,4.597591086,7.203005691,3.52303932,2509951718,267016905
600010,钢联股,5581354215,608512740.3,400972493.3,256658840,0.205327072,2.77882812,7.388980645,3.529724672,7271355809,1250000000
600539,狮头股,294766852.4,101682097.6,50824242.56,37227836.97,0.161860161,3.430515658,4.718245793,3.544594802,1050270597,230000000
600614,胶带股,226115352,62314924.72,35131013.97,28143109.35,0.244439187,1.770227255,13.80835068,3.556267124,791366575.4,115133378
600654,飞乐股,450910083,70548125.65,88942291.18,78050192.12,0.177386059,2.763180255,6.419634006,3.56193492,2191230157,440001838
600362,江西铜,2995793128,655348808,301658839,301434708,0.113149544,1.716491719,6.591907372,3.562995388,8460148699,2664038200
600296,兰州铝,1289764134,177890840.1,98322961.51,89258510.45,0.302566627,4.0659973,7.441387799,3.565306988,2503529451,295004480
600500,中化国,6567157117,363578996.6,113708313.8,90520787.43,0.242911009,3.870966267,6.275203452,3.580394082,2528235310,372650000
600080,金花股,156654609.5,102393481.6,53871359.67,46594430.11,0.201851495,3.569601807,5.65473421,3.581819511,1300859241,230835200
600680,上海邮,990122658.2,145131734.9,68660656.03,61437714.43,0.201484452,1.90056594,10.60128711,3.593068925,1709895237,304925337
600149,邢台轧,374038854.1,86379478.93,38510638.82,33593972.52,0.131896241,2.034108726,6.484227665,3.596436214,934090597.6,254700000
600390,金瑞科,225675360.9,42510501,34432523.89,31096642.01,0.291439944,6.436740835,4.527756381,3.600917216,863575587.8,106700000
600386,北京巴,952128416.2,221436779.3,120240791.3,70762021.4,0.280801672,4.450506481,6.309431824,3.652642505,1937282975,252000000
600719,大连热,371980228.7,101353760.1,65036610.75,54923767.72,0.271496896,3.311793244,8.197881806,3.655496687,1502498085,202299800
600396,金山股,104746408.6,40670237.06,23780156.71,20680314.25,0.15907934,3.112679337,5.110688354,3.667497081,563880864.6,130000000
600092,精密股,153673056.9,74878584.03,47092036.09,39555625.14,0.151440278,2.576739456,5.877205693,3.671377171,1077405652,261196200
600061,中纺投,671584832.1,72480802.01,33207925.85,27121256.94,0.094495202,1.669403997,5.660415468,3.67756905,737477843.9,287012000
600089,特变电,1310460083,268417534.2,107434201.2,82224261.39,0.316868494,3.185096321,9.948474471,3.696872261,2224157493,259490176
600129,太极集,1748970684,731229536.4,128415313,101433126.9,0.401556322,3.935402403,10.20369154,3.712483888,2732217297,252600000
600033,福建高,303682633.3,212802244.5,298995098.1,220276251.3,0.32157117,3.426927382,9.383658711,3.724104814,5914877865,685000000
600121,郑州煤,627956750.5,202730541.3,89540670.87,76109570.25,0.093962432,1.50960681,6.224298392,3.728481347,2041302159,810000000
600288,大恒科,1347309835,166685222.1,68452209.85,46736271.75,0.333830513,4.807346008,6.944174851,3.732976389,1251984124,140000000
600797,浙大网,1114304625,190123169,95036503.82,84415558.04,0.247107356,2.777599042,8.896437269,3.733833671,2260828025,341614913
600267,海正药,575832307.5,195448320.6,58071776.89,48542565.22,0.194481431,3.064107714,6.347082065,3.737142553,1298921958,249600000
600736,苏州高,573611309.5,182034552.8,117822017.4,84858562.04,0.185495359,3.00385086,6.175251967,3.737865741,2270241039,457470000
600303,曙光股,348834007.2,100632169.7,52832026.54,34727984.75,0.214370276,2.679169031,8.001371835,3.765009949,922387595.8,162000000
600682,南京新,1448689337,258935501.4,78496286.73,62240477.32,0.270366018,3.582000848,7.547904904,3.766969909,1652269034,230208211.3
600091,明天科,631497434.9,132631822.3,77438103.76,62818453.82,0.277312334,3.444736676,8.05032025,3.794161398,1655661086,226526000
600676,交运股,348855725.2,124589059.3,60175731.99,50798718.71,0.300651993,5.540512779,5.426429011,3.816151898,1331150333,168961856
600084,新天国,853719547.9,176485802.2,83407577.46,73565693.64,0.312805377,2.879274293,10.86403534,3.824025492,1923776235,235180400
600003,东北高,373905582,272672567.8,250711822.3,191383905.2,0.157751323,2.419708902,6.51943393,3.82749383,5000240725,1213200000
600740,山西焦,623782160.5,222474674.3,68000932.93,67139836.87,0.330982681,3.35440306,9.867111233,3.858212112,1740180035,202850000
600248,秦丰农,339538025.7,80066112.93,31716041.71,27221968.87,0.211317877,3.95301091,5.345744838,3.870216537,703370692.8,128820000
600558,大 西,450435967.7,103317018.9,39681783.36,25630684.82,0.21358904,3.821313685,5.58941395,3.873639217,661669385.9,120000000
600466,迪康药,94000109.62,33618552.7,28844160.69,29114816.21,0.228530739,5.019942331,4.552457467,3.873980171,751547889.4,127400000
600619,海立股,2558683839,699690736.9,245867057.3,128065138,0.336552975,2.620458009,12.84328823,3.895187771,3287778294,380520000
600632,华联商,2546611652,278498240.4,103820112.8,90273170.48,0.21361382,3.222711304,6.628388318,3.901278214,2313938292,422599861
600130,波导股,2622293290,725836474.6,126654014.8,68134627.01,0.425841419,5.203405284,8.183898728,3.90807571,1743431603,160000000
600235,民丰特,316264289.2,85198028.04,49159884.35,44924337.18,0.253809815,3.089019052,8.216518264,3.923413426,1145031948,177000000
600741,巴士股,2351465563,645255040,224962495.1,172006581.5,0.331640326,2.755455408,12.03577183,3.932163755,4374349398,518654000
600153,厦门建,5983455880,259319771,163537720.8,144969631.3,0.489762268,5.088805646,9.624306798,3.940211396,3679234861,296000000
600332,广州药,5334028710,1148024745,260137413.7,146133840.6,0.180211913,2.679627307,6.725260375,3.952513217,3697238506,810900000
600822,物贸中,3184316799,131867879.6,32435689.77,27511383.3,0.108860996,1.185340216,9.183945197,3.954932156,695622130,252720298
600265,景谷林,185817805.8,55730126.95,27664669.37,22631007.82,0.215533408,2.942146804,7.325719014,4.006831416,564810581.5,105000000
600897,厦门机,180847382.2,76089541.82,61667681.93,51489647.21,0.190702397,4.237676097,4.500164541,4.036347107,1275649637,270000000
600388,龙净环,351779383.5,80931700.17,41280308.65,37134270.25,0.2223609,3.710242302,5.993163832,4.046209828,917754437.6,167000000
600643,爱建股,804166617.5,144875175.9,144570432.2,130638966.6,0.283573648,4.356846887,6.508689783,4.049120264,3226354322,460687964
600771,东盛科,445672499,362124742,30106904,40766696,0.218135583,1.781659132,12.24339601,4.052842969,1005878992,186886960
600770,综艺股,297125088.3,85539685.81,71668786.42,41729092.24,0.154552193,2.179443932,7.091359003,4.054062673,1029315420,270000000
600860,北人股,699076375.6,207047894.6,75751678.32,64281675.46,0.160704189,2.377815413,6.758480401,4.065035113,1581331370,400000000
600056,中技贸,2482811038,60856591.59,55290385.96,49033921.46,0.376171243,4.220266468,8.913447654,4.06835962,1205250421,130350000
900957,凌云Ｂ,594113141,110478962,41609037,46727893,0.133890811,1.765268888,7.584726145,4.072272787,1147464707,349000000
600727,鲁北化,642059234,124797204.5,156688222.8,132481217.8,0.349278191,5.680279577,6.148961262,4.116608934,3218212366,379300000
600635,大众科,425339021,90414475.7,155230362.2,128329660.4,0.269497273,2.437962921,11.054199,4.129422051,3107690588,476181666
600213,亚星客,1019842173,142158395.5,57091354.38,53264866.82,0.280341404,3.319885789,8.444308695,4.139943318,1286608601,190000000
600070,浙江富,202641322.3,31511875.18,18645565.8,17789115.48,0.234892523,3.023162937,7.769760624,4.148122703,428847378.7,75733000
600746,江苏索,253953920.5,38784354.6,26368784.6,24019322.03,0.078386555,1.202239239,6.520046309,4.153928563,578231466.1,306421452
600229,青岛碱,936122248.6,211614693.8,82995508.51,67949774.73,0.230239716,2.833096186,8.126787823,4.159300804,1633682629,295126210
600227,赤 天,630644450.3,40406335.81,42128089.24,37515717.97,0.220680694,4.241902149,5.202399447,4.161252143,901548781,170000000
600501,航天晨,441265538.2,128253201.1,40178214.74,33009067.82,0.268366405,3.657009531,7.338411419,4.163887258,792746435.7,123000000
600059,古越龙,435513268.2,163760075,82678978.2,71432630.93,0.306841198,4.816626123,6.37045912,4.168471064,1713641041,232800000
600601,方正科,3692870126,359413638,120015487.5,100305043.6,0.268734847,1.572832269,17.08604613,4.195164022,2390968340,373249114
600607,上实联,1375417608,309357651.5,152437618.7,101555627,0.331326378,4.50451969,7.355420786,4.197823553,2419244775,306512351
600326,西藏天,342566125.8,61658042.36,27038989.19,23740493.87,0.237404939,3.744879786,6.339454196,4.207074023,564299409.6,100000000
600133,东湖高,475416974,118401480,59712784.6,49173677.42,0.178429133,2.305479878,7.73934898,4.224079901,1164127540,275592200
600252,梧州中,189873619.8,46859855.81,30992350.12,29071590.05,0.229420302,3.083199109,7.440982363,4.236345261,686242226.7,126717600
600628,新 世,1881094862,329037712.6,93969740.56,78718891.84,0.296210953,3.076481749,9.628236954,4.249655114,1852359538,265752806
600320,振华港,2885460045,321072098,213603508,191532232,0.419566773,3.954724826,10.60925328,4.287106725,4467633868,456500000
600178,东安动,1851434461,396345520.6,102858703.4,90980561.67,0.196893529,3.092818677,6.366151693,4.295144284,2118218985,462080000
600054,黄山旅,398744553,173420088,75312842,45812050,0.1512448,2.413063589,6.267750298,4.322337297,1059890676,302900000
600308,华泰股,714582177.7,195260725.3,139655374.2,114240984.9,0.593541962,7.588687297,7.821404929,4.333330286,2636332275,192473308
600861,北京城,1281135445,227709646.1,118696573,95152244.48,0.234515926,3.971789171,5.90454114,4.348046276,2188390795,405738946
600280,南京中,965856528.6,162468257.3,39956207.57,34386723,0.28357641,3.554553995,7.97783379,4.358355234,788983943.5,121260873
600269,赣粤高,387201398,239926683.1,285084579.7,179223383,0.507714966,7.459145233,6.806610544,4.387387296,4084968362,353000000
600825,华联超,3247882437,442596179.3,60527473.86,50070042.75,0.324550071,1.583789106,20.49200049,4.40603807,1136396054,154275248
600283,钱江水,164882958.8,98286952.51,67794144.68,52592742.09,0.184322511,2.998058351,6.14806283,4.413576947,1191612670,285330000
600255,鑫科材,698259168.1,72191017.54,36463557.93,30013757.78,0.315934292,5.027841339,6.283696544,4.414062406,679957712.8,95000000
600160,巨化股,1267680161,299226031.9,100726773.2,105209431.1,0.283430579,3.557147601,7.967917307,4.438509124,2370377713,371200000
600156,益 鑫,744256503.7,108495111.4,76644636.04,66762649.35,0.152113578,2.748993638,5.533427791,4.449286931,1500524700,438900000
600868,梅雁股,663997470.3,214144995.9,185052533.4,168615498.1,0.166560586,2.488630694,6.692860726,4.452005798,3787405178,1012337323
600889,南京化,333278922.5,51670386.93,41027507.28,30203273.75,0.18696231,2.870727812,6.512714619,4.452050316,678412677.5,161547393
600285,羚锐股,172176395.9,123282428.7,29409452.21,25107218.5,0.250171567,4.003482945,6.248848086,4.480418968,560376578.2,100360000
600686,厦门汽,1187590728,196457497.2,70439479.9,44387526.45,0.292952956,2.046394387,14.31556682,4.491142471,988334855.5,151517592
600378,天科股,142808109.8,38567430.68,23632722.68,23592631.3,0.156823076,2.739267773,5.72499984,4.50081618,524185622.2,150441070
600896,中海海,467624608.4,60383581.6,66242463.7,48268832.35,0.152132011,2.501958617,6.080516673,4.504369239,1071600257,317282550
600247,物华股,82936540.03,42772078.63,27260532.78,22682693.8,0.206206307,3.152789433,6.540440193,4.512243253,502692176.1,110000000
600151,航天机,1057301216,257682070.5,155291422.4,99494953.65,0.212668762,2.52710067,8.415523947,4.559168473,2182304827,467840000
600306,商 业,997277848.6,140217370.9,29255467.17,30352568.82,0.170387073,2.298922723,7.411605064,4.562453261,665268597.5,178138918
600608,上海科,319629313.4,84148983.03,29831049.55,30119571.82,0.199121588,2.085216318,9.549205327,4.576199764,658178693.5,151262212
600278,东方创,2698563179,341262549.8,123993614.2,95245046.09,0.297640769,2.96645491,10.03355109,4.576839886,2081022025,320000000
600090,啤 酒,684248372.8,169086839.2,81542203.75,75961271.15,0.206463263,1.486033714,13.89357864,4.598516906,1651864562,367916646
600829,天鹅股,521117959.3,145451777.3,53842017.18,44208252.81,0.334484538,3.791443963,8.822088407,4.60169178,960695651.2,132168300
600376,天鸿宝,273662875.1,55450976.35,47709752.24,47709752.24,0.440736741,6.001643875,7.343600361,4.615907819,1033594130,108250000
600183,生益科,720009440.2,107865469.2,67279101.32,63341324.67,0.129062234,1.975566377,6.532923207,4.62845072,1368521099,490781250
600611,大众交,1659108445,452389408.8,225829319,210330036.6,0.351310308,3.553388349,9.886628582,4.628926439,4543818947,598701580
600319,亚星化,597642456.1,112145063,69355632.1,61090729.31,0.193573798,3.131791587,6.180928486,4.638007219,1317176245,315594000
600530,交大昂,453323538.5,304384699.2,59603552.35,54640914.53,0.273204573,4.447824176,6.142431937,4.651287104,1174748265,200000000
600824,益民百,731835064.7,193217371.2,62324371.38,48899926.59,0.252518233,3.402637941,7.421248974,4.651796246,1051205255,193649092
600222,众生制,136082015.5,71650796.06,33155944.76,29085631.5,0.213636786,3.059402568,6.982957659,4.66932085,622909250.2,136145240
600633,白猫股,206742353.4,45274044.13,22286422.62,17758498.53,0.116793184,1.201106156,9.723802,4.683185631,379196981.1,152050812
600141,兴发集,357164705,96392490.93,39115772.9,33543638.71,0.209647742,2.519831978,8.319909571,4.692874844,714778037.5,160000000
600103,青山纸,918579193,207361188.8,131332712.2,110469874.3,0.156406448,2.204348243,7.095360208,4.701780721,2349532674,706300000
600729,重庆百,2358293015,285391898.4,71341071.76,58244159.92,0.285510588,2.080096433,13.72583421,4.712629635,1235916345,204000000
600661,交大南,350641430.3,56751700.28,39178491.64,31290432.32,0.216197634,2.024816764,10.67739254,4.721349958,662743338.3,144730688
600528,中铁二,4038977082,447063869.8,164570788.4,164151937.4,0.400370579,4.1631246,9.617069328,4.729091328,3471109480,410000000
600297,美罗药,612757456.1,116123440.6,41730323.96,42215390.31,0.367090351,4.595779226,7.987554068,4.738311723,890937379.9,115000000
600773,西藏金,181131119.6,53488856.92,28746045.21,24836497.07,0.212101111,2.889299699,7.340917617,4.756887751,522116526,117097440
600321,国栋建,341043684,83634779.75,73590584.92,61904182.43,0.353334375,5.995285439,5.89353715,4.778564163,1295455713,175200000
600100,清华同,5012532073,855036030.4,432971392,290758123.9,0.506007488,4.635028066,10.9170318,4.793896978,6065172557,574612295
600165,宁夏恒,255024733.5,56229541.13,55541842.56,50600999.03,0.201437098,2.696848449,7.469351795,4.797498606,1054737128,251200000
600007,中国国,597067000,312096000,266713000,178518000,0.2231475,2.67912625,8.329114763,4.805311635,3715014000,800000000
600389,江山股,588816716.1,120790525.8,48854632.43,37470080.28,0.249800535,2.878794513,8.677261751,4.831929436,775468284,150000000
600851,海欣股,1090956908,236123824.2,167722501.9,146122440.8,0.290537977,3.379714926,8.59652317,4.83797667,3020321318,502937490
600207,安彩高,1389600498,401093642.9,197357405,146969532.6,0.334021665,4.889976365,6.83074191,4.838899036,3037251480,440000000
600315,上海家,1305853059,469371651.6,85330300.1,72975839.93,0.270280889,3.964260635,6.817939422,4.85319903,1503664685,270000000
600108,亚盛集,642767794.2,103407613.3,96698716.54,89444431.85,0.143100742,2.19209234,6.528043519,4.853915013,1842727605,625045200
600506,香梨股,99011673.34,46486870.61,29716025.17,29716025.17,0.185146574,2.721891613,6.802128836,4.856146097,611926094.8,160500000
600152,维科精,1098689113,153384101.8,63232834.35,47643603.77,0.162332352,2.014257741,8.059164855,4.858832047,980556712.3,293494200
600785,新华百,618233706.9,95654720.65,41934968.04,35714937.74,0.347109243,4.421915602,7.84974825,4.882415421,731501412,102892500
600664,哈药集,5368313591,2221310483,393882918.2,283799925.2,0.534693167,4.984094015,10.72799119,4.921690633,5766309716,530771558
600395,盘江股,493218189.6,148615676.6,79282591.64,68594330.31,0.184740992,3.192859829,5.786066469,4.929714445,1391446321,371300000
600884,杉杉股,730459982.8,239660998.5,105633071.8,82386966.5,0.3007861,4.651231165,6.466806084,4.930885942,1670834967,273905498
600616,第一食,586193791.1,112506234.6,34876021.17,27158555.52,0.213964139,2.438145068,8.775693548,4.961106215,547429431,126930408
600422,昆明制,488239996.1,199971923,49665124.61,38321612.07,0.390319944,5.284746395,7.385783811,5.016029959,763982918.4,98180000
600833,PT网点,263233128.3,55869433.43,28302820.78,24234052.66,0.152083147,1.038763223,14.64079045,5.019886495,482760968.4,159347391
600316,洪都航,441676090.5,63412174.4,63430563.14,63430563.14,0.302050301,5.030071324,6.004891008,5.062977875,1252831134,210000000
600857,工大首,595723144.2,67309173.95,25999036.43,23433997.01,0.12186683,1.680092049,7.253580555,5.06797793,462393430.6,192291840
600599,浏阳花,197170030.7,42618937.5,25870676.73,17790096.3,0.254144233,3.876629128,6.555804655,5.079298733,350247095.8,70000000
600279,重庆港,102966231.6,35447380.97,51431840.4,43582411.85,0.190823717,3.099583901,6.156430115,5.103208848,854019757.9,228390960
600589,广东榕,274612886.1,60770292.61,46488084.99,35227474.64,0.220171717,3.409406182,6.457773136,5.117481319,688375246.4,160000000
600074,南京中,516895765.2,164476141.5,88649251.03,75806858.82,0.524252136,4.09649925,12.79756455,5.13636286,1475885970,144600000
600241,辽宁时,1363036869,103736445.9,48913747.25,31821594.66,0.300203723,3.602408989,8.333415892,5.136798691,619483000.5,106000000
